Datum;Zeitstempel;ObisCode;Wert;Status
03.01.2024 05:30:00 +01:00;1704256200;1.5.0;0.040000;Normal
03.01.2024 05:45:00 +01:00;1704257100;1.5.0;0.080000;Normal
03.01.2024 06:00:00 +01:00;1704258000;1.5.0;0.160000;Normal
03.01.2024 06:15:00 +01:00;1704258900;1.5.0;0.120000;Normal
03.01.2024 06:30:00 +01:00;1704259800;1.5.0;0.120000;Normal
03.01.2024 06:45:00 +01:00;1704260700;1.5.0;0.200000;Normal
03.01.2024 07:00:00 +01:00;1704261600;1.5.0;0.200000;Normal
03.01.2024 07:15:00 +01:00;1704262500;1.5.0;1.000000;Normal
03.01.2024 07:30:00 +01:00;1704263400;1.5.0;0.800000;Normal
03.01.2024 07:45:00 +01:00;1704264300;1.5.0;0.120000;Normal
03.01.2024 08:00:00 +01:00;1704265200;1.5.0;0.080000;Normal
03.01.2024 08:15:00 +01:00;1704266100;1.5.0;0.040000;Normal
03.01.2024 08:30:00 +01:00;1704267000;1.5.0;0.120000;Normal
03.01.2024 08:45:00 +01:00;1704267900;1.5.0;1.840000;Normal
03.01.2024 09:00:00 +01:00;1704268800;1.5.0;0.360000;Normal
03.01.2024 09:15:00 +01:00;1704269700;1.5.0;0.080000;Normal
03.01.2024 09:30:00 +01:00;1704270600;1.5.0;0.080000;Normal
03.01.2024 09:45:00 +01:00;1704271500;1.5.0;0.080000;Normal
03.01.2024 10:00:00 +01:00;1704272400;1.5.0;0.040000;Normal
03.01.2024 10:15:00 +01:00;1704273300;1.5.0;0.120000;Normal
03.01.2024 10:30:00 +01:00;1704274200;1.5.0;0.120000;Normal
03.01.2024 10:45:00 +01:00;1704275100;1.5.0;0.080000;Normal
03.01.2024 11:00:00 +01:00;1704276000;1.5.0;0.040000;Normal
03.01.2024 11:15:00 +01:00;1704276900;1.5.0;0.080000;Normal
03.01.2024 11:30:00 +01:00;1704277800;1.5.0;0.080000;Normal
03.01.2024 11:45:00 +01:00;1704278700;1.5.0;0.120000;Normal
03.01.2024 12:00:00 +01:00;1704279600;1.5.0;0.080000;Normal
03.01.2024 12:15:00 +01:00;1704280500;1.5.0;0.120000;Normal
03.01.2024 12:30:00 +01:00;1704281400;1.5.0;0.040000;Normal
03.01.2024 12:45:00 +01:00;1704282300;1.5.0;0.040000;Normal
03.01.2024 13:00:00 +01:00;1704283200;1.5.0;0.120000;Normal
03.01.2024 13:15:00 +01:00;1704284100;1.5.0;0.160000;Normal
03.01.2024 13:30:00 +01:00;1704285000;1.5.0;0.040000;Normal
03.01.2024 13:45:00 +01:00;1704285900;1.5.0;0.040000;Normal
03.01.2024 14:00:00 +01:00;1704286800;1.5.0;0.120000;Normal
03.01.2024 14:15:00 +01:00;1704287700;1.5.0;0.120000;Normal
03.01.2024 14:30:00 +01:00;1704288600;1.5.0;0.200000;Normal
03.01.2024 14:45:00 +01:00;1704289500;1.5.0;0.080000;Normal
03.01.2024 15:00:00 +01:00;1704290400;1.5.0;0.040000;Normal
03.01.2024 15:15:00 +01:00;1704291300;1.5.0;0.120000;Normal
03.01.2024 15:30:00 +01:00;1704292200;1.5.0;0.080000;Normal
03.01.2024 15:45:00 +01:00;1704293100;1.5.0;0.040000;Normal
03.01.2024 16:00:00 +01:00;1704294000;1.5.0;0.120000;Normal
03.01.2024 16:15:00 +01:00;1704294900;1.5.0;0.160000;Normal
03.01.2024 16:30:00 +01:00;1704295800;1.5.0;0.080000;Normal
03.01.2024 16:45:00 +01:00;1704296700;1.5.0;0.040000;Normal
03.01.2024 17:00:00 +01:00;1704297600;1.5.0;0.040000;Normal
03.01.2024 17:15:00 +01:00;1704298500;1.5.0;0.120000;Normal
03.01.2024 17:30:00 +01:00;1704299400;1.5.0;0.160000;Normal
03.01.2024 17:45:00 +01:00;1704300300;1.5.0;0.080000;Normal
03.01.2024 18:00:00 +01:00;1704301200;1.5.0;0.080000;Normal
03.01.2024 18:15:00 +01:00;1704302100;1.5.0;0.120000;Normal
03.01.2024 18:30:00 +01:00;1704303000;1.5.0;1.640000;Normal
03.01.2024 18:45:00 +01:00;1704303900;1.5.0;2.280000;Normal
03.01.2024 19:00:00 +01:00;1704304800;1.5.0;0.800000;Normal
03.01.2024 19:15:00 +01:00;1704305700;1.5.0;0.280000;Normal
03.01.2024 19:30:00 +01:00;1704306600;1.5.0;0.160000;Normal
03.01.2024 19:45:00 +01:00;1704307500;1.5.0;0.240000;Normal
03.01.2024 20:00:00 +01:00;1704308400;1.5.0;0.760000;Normal
03.01.2024 20:15:00 +01:00;1704309300;1.5.0;0.520000;Normal
03.01.2024 20:30:00 +01:00;1704310200;1.5.0;0.240000;Normal
03.01.2024 20:45:00 +01:00;1704311100;1.5.0;0.240000;Normal
03.01.2024 21:00:00 +01:00;1704312000;1.5.0;0.280000;Normal
03.01.2024 21:15:00 +01:00;1704312900;1.5.0;0.320000;Normal
03.01.2024 21:30:00 +01:00;1704313800;1.5.0;0.280000;Normal
03.01.2024 21:45:00 +01:00;1704314700;1.5.0;0.160000;Normal
03.01.2024 22:00:00 +01:00;1704315600;1.5.0;0.480000;Normal
03.01.2024 22:15:00 +01:00;1704316500;1.5.0;0.080000;Normal
03.01.2024 22:30:00 +01:00;1704317400;1.5.0;0.080000;Normal
03.01.2024 22:45:00 +01:00;1704318300;1.5.0;0.160000;Normal
03.01.2024 23:00:00 +01:00;1704319200;1.5.0;0.120000;Normal
03.01.2024 23:15:00 +01:00;1704320100;1.5.0;0.080000;Normal
03.01.2024 23:30:00 +01:00;1704321000;1.5.0;0.040000;Normal
03.01.2024 23:45:00 +01:00;1704321900;1.5.0;0.080000;Normal
04.01.2024 00:00:00 +01:00;1704322800;1.5.0;0.160000;Normal
04.01.2024 00:15:00 +01:00;1704323700;1.5.0;0.120000;Normal
04.01.2024 00:30:00 +01:00;1704324600;1.5.0;0.040000;Normal
04.01.2024 00:45:00 +01:00;1704325500;1.5.0;0.080000;Normal
04.01.2024 01:00:00 +01:00;1704326400;1.5.0;0.080000;Normal
04.01.2024 01:15:00 +01:00;1704327300;1.5.0;0.080000;Normal
04.01.2024 01:30:00 +01:00;1704328200;1.5.0;0.120000;Normal
04.01.2024 01:45:00 +01:00;1704329100;1.5.0;0.120000;Normal
04.01.2024 02:00:00 +01:00;1704330000;1.5.0;0.080000;Normal
04.01.2024 02:15:00 +01:00;1704330900;1.5.0;0.040000;Normal
04.01.2024 02:30:00 +01:00;1704331800;1.5.0;0.040000;Normal
04.01.2024 02:45:00 +01:00;1704332700;1.5.0;0.160000;Normal
04.01.2024 03:00:00 +01:00;1704333600;1.5.0;0.160000;Normal
04.01.2024 03:15:00 +01:00;1704334500;1.5.0;0.040000;Normal
04.01.2024 03:30:00 +01:00;1704335400;1.5.0;0.040000;Normal
04.01.2024 03:45:00 +01:00;1704336300;1.5.0;0.120000;Normal
04.01.2024 04:00:00 +01:00;1704337200;1.5.0;0.040000;Normal
04.01.2024 04:15:00 +01:00;1704338100;1.5.0;0.120000;Normal
04.01.2024 04:30:00 +01:00;1704339000;1.5.0;0.120000;Normal
04.01.2024 04:45:00 +01:00;1704339900;1.5.0;0.120000;Normal
04.01.2024 05:00:00 +01:00;1704340800;1.5.0;0.040000;Normal
04.01.2024 05:15:00 +01:00;1704341700;1.5.0;0.040000;Normal
04.01.2024 05:30:00 +01:00;1704342600;1.5.0;0.080000;Normal
04.01.2024 05:45:00 +01:00;1704343500;1.5.0;0.200000;Normal
04.01.2024 06:00:00 +01:00;1704344400;1.5.0;0.040000;Normal
04.01.2024 06:15:00 +01:00;1704345300;1.5.0;0.040000;Normal
04.01.2024 06:30:00 +01:00;1704346200;1.5.0;0.160000;Normal
04.01.2024 06:45:00 +01:00;1704347100;1.5.0;0.200000;Normal
04.01.2024 07:00:00 +01:00;1704348000;1.5.0;0.200000;Normal
04.01.2024 07:15:00 +01:00;1704348900;1.5.0;0.120000;Normal
04.01.2024 07:30:00 +01:00;1704349800;1.5.0;0.120000;Normal
04.01.2024 07:45:00 +01:00;1704350700;1.5.0;0.160000;Normal
04.01.2024 08:00:00 +01:00;1704351600;1.5.0;0.160000;Normal
04.01.2024 08:15:00 +01:00;1704352500;1.5.0;0.120000;Normal
04.01.2024 08:30:00 +01:00;1704353400;1.5.0;0.160000;Normal
04.01.2024 08:45:00 +01:00;1704354300;1.5.0;0.080000;Normal
04.01.2024 09:00:00 +01:00;1704355200;1.5.0;0.040000;Normal
04.01.2024 09:15:00 +01:00;1704356100;1.5.0;0.120000;Normal
04.01.2024 09:30:00 +01:00;1704357000;1.5.0;0.040000;Normal
04.01.2024 09:45:00 +01:00;1704357900;1.5.0;0.120000;Normal
04.01.2024 10:00:00 +01:00;1704358800;1.5.0;0.120000;Normal
04.01.2024 10:15:00 +01:00;1704359700;1.5.0;0.080000;Normal
04.01.2024 10:30:00 +01:00;1704360600;1.5.0;0.040000;Normal
04.01.2024 10:45:00 +01:00;1704361500;1.5.0;0.040000;Normal
04.01.2024 11:00:00 +01:00;1704362400;1.5.0;0.160000;Normal
04.01.2024 11:15:00 +01:00;1704363300;1.5.0;0.120000;Normal
04.01.2024 11:30:00 +01:00;1704364200;1.5.0;0.040000;Normal
04.01.2024 11:45:00 +01:00;1704365100;1.5.0;0.080000;Normal
04.01.2024 12:00:00 +01:00;1704366000;1.5.0;0.080000;Normal
04.01.2024 12:15:00 +01:00;1704366900;1.5.0;0.040000;Normal
04.01.2024 12:30:00 +01:00;1704367800;1.5.0;0.120000;Normal
04.01.2024 12:45:00 +01:00;1704368700;1.5.0;0.160000;Normal
04.01.2024 13:00:00 +01:00;1704369600;1.5.0;0.040000;Normal
04.01.2024 13:15:00 +01:00;1704370500;1.5.0;0.040000;Normal
04.01.2024 13:30:00 +01:00;1704371400;1.5.0;0.080000;Normal
04.01.2024 13:45:00 +01:00;1704372300;1.5.0;0.080000;Normal
04.01.2024 14:00:00 +01:00;1704373200;1.5.0;0.120000;Normal
04.01.2024 14:15:00 +01:00;1704374100;1.5.0;0.080000;Normal
04.01.2024 14:30:00 +01:00;1704375000;1.5.0;0.120000;Normal
04.01.2024 14:45:00 +01:00;1704375900;1.5.0;0.040000;Normal
04.01.2024 15:00:00 +01:00;1704376800;1.5.0;0.080000;Normal
04.01.2024 15:15:00 +01:00;1704377700;1.5.0;0.040000;Normal
04.01.2024 15:30:00 +01:00;1704378600;1.5.0;0.200000;Normal
04.01.2024 15:45:00 +01:00;1704379500;1.5.0;0.040000;Normal
04.01.2024 16:00:00 +01:00;1704380400;1.5.0;0.040000;Normal
04.01.2024 16:15:00 +01:00;1704381300;1.5.0;0.120000;Normal
04.01.2024 16:30:00 +01:00;1704382200;1.5.0;0.040000;Normal
04.01.2024 16:45:00 +01:00;1704383100;1.5.0;0.080000;Normal
04.01.2024 17:00:00 +01:00;1704384000;1.5.0;0.160000;Normal
04.01.2024 17:15:00 +01:00;1704384900;1.5.0;0.080000;Normal
04.01.2024 17:30:00 +01:00;1704385800;1.5.0;0.040000;Normal
04.01.2024 17:45:00 +01:00;1704386700;1.5.0;0.160000;Normal
04.01.2024 18:00:00 +01:00;1704387600;1.5.0;0.280000;Normal
04.01.2024 18:15:00 +01:00;1704388500;1.5.0;1.280000;Normal
04.01.2024 18:30:00 +01:00;1704389400;1.5.0;3.080000;Normal
04.01.2024 18:45:00 +01:00;1704390300;1.5.0;0.400000;Normal
04.01.2024 19:00:00 +01:00;1704391200;1.5.0;0.200000;Normal
04.01.2024 19:15:00 +01:00;1704392100;1.5.0;0.120000;Normal
04.01.2024 19:30:00 +01:00;1704393000;1.5.0;0.200000;Normal
