Datum;Zeitstempel;ObisCode;Wert;Status
02.01.2024 14:30:00 +01:00;1704202200;01.05.2000;123;Normal
02.01.2024 14:45:00 +01:00;1704203100;01.05.2000;119.4;Normal
02.01.2024 15:00:00 +01:00;1704204000;01.05.2000;127.8;Normal
02.01.2024 15:15:00 +01:00;1704204900;01.05.2000;120;Normal
02.01.2024 15:30:00 +01:00;1704205800;01.05.2000;136.2;Normal
02.01.2024 15:45:00 +01:00;1704206700;01.05.2000;133.2;Normal
02.01.2024 16:00:00 +01:00;1704207600;01.05.2000;139.8;Normal
02.01.2024 16:15:00 +01:00;1704208500;01.05.2000;159.6;Normal
02.01.2024 16:30:00 +01:00;1704209400;01.05.2000;152.4;Normal
02.01.2024 16:45:00 +01:00;1704210300;01.05.2000;162.6;Normal
02.01.2024 17:00:00 +01:00;1704211200;01.05.2000;181.2;Normal
02.01.2024 17:15:00 +01:00;1704212100;01.05.2000;174.6;Normal
02.01.2024 17:30:00 +01:00;1704213000;01.05.2000;177.6;Normal
02.01.2024 17:45:00 +01:00;1704213900;01.05.2000;187.2;Normal
02.01.2024 18:00:00 +01:00;1704214800;01.05.2000;173.4;Normal
02.01.2024 18:15:00 +01:00;1704215700;01.05.2000;172.8;Normal
02.01.2024 18:30:00 +01:00;1704216600;01.05.2000;180.6;Normal
02.01.2024 18:45:00 +01:00;1704217500;01.05.2000;193.2;Normal
02.01.2024 19:00:00 +01:00;1704218400;01.05.2000;198.6;Normal
02.01.2024 19:15:00 +01:00;1704219300;01.05.2000;198;Normal
02.01.2024 19:30:00 +01:00;1704220200;01.05.2000;195.6;Normal
02.01.2024 19:45:00 +01:00;1704221100;01.05.2000;192;Normal
02.01.2024 20:00:00 +01:00;1704222000;01.05.2000;182.4;Normal
02.01.2024 20:15:00 +01:00;1704222900;01.05.2000;188.4;Normal
02.01.2024 20:30:00 +01:00;1704223800;01.05.2000;181.8;Normal
02.01.2024 20:45:00 +01:00;1704224700;01.05.2000;183.6;Normal
02.01.2024 21:00:00 +01:00;1704225600;01.05.2000;190.8;Normal
02.01.2024 21:15:00 +01:00;1704226500;01.05.2000;156;Normal
02.01.2024 21:30:00 +01:00;1704227400;01.05.2000;134.4;Normal
02.01.2024 21:45:00 +01:00;1704228300;01.05.2000;135.6;Normal
02.01.2024 22:00:00 +01:00;1704229200;01.05.2000;138.6;Normal
02.01.2024 22:15:00 +01:00;1704230100;01.05.2000;121.8;Normal
02.01.2024 22:30:00 +01:00;1704231000;01.05.2000;133.2;Normal
02.01.2024 22:45:00 +01:00;1704231900;01.05.2000;127.8;Normal
02.01.2024 23:00:00 +01:00;1704232800;01.05.2000;115.2;Normal
02.01.2024 23:15:00 +01:00;1704233700;01.05.2000;142.2;Normal
02.01.2024 23:30:00 +01:00;1704234600;01.05.2000;142.8;Normal
02.01.2024 23:45:00 +01:00;1704235500;01.05.2000;145.8;Normal
03.01.2024 00:00:00 +01:00;1704236400;01.05.2000;167.4;Normal
03.01.2024 00:15:00 +01:00;1704237300;01.05.2000;174.6;Normal
03.01.2024 00:30:00 +01:00;1704238200;01.05.2000;150.6;Normal
03.01.2024 00:45:00 +01:00;1704239100;01.05.2000;129.6;Normal
03.01.2024 01:00:00 +01:00;1704240000;01.05.2000;161.4;Normal
03.01.2024 01:15:00 +01:00;1704240900;01.05.2000;153.6;Normal
03.01.2024 01:30:00 +01:00;1704241800;01.05.2000;134.4;Normal
03.01.2024 01:45:00 +01:00;1704242700;01.05.2000;121.8;Normal
03.01.2024 02:00:00 +01:00;1704243600;01.05.2000;114;Normal
03.01.2024 02:15:00 +01:00;1704244500;01.05.2000;111;Normal
03.01.2024 02:30:00 +01:00;1704245400;01.05.2000;106.2;Normal
03.01.2024 02:45:00 +01:00;1704246300;01.05.2000;167.4;Normal
03.01.2024 03:00:00 +01:00;1704247200;01.05.2000;157.8;Normal
03.01.2024 03:15:00 +01:00;1704248100;01.05.2000;174;Normal
03.01.2024 03:30:00 +01:00;1704249000;01.05.2000;152.4;Normal
03.01.2024 03:45:00 +01:00;1704249900;01.05.2000;147.6;Normal
03.01.2024 04:00:00 +01:00;1704250800;01.05.2000;124.8;Normal
03.01.2024 04:15:00 +01:00;1704251700;01.05.2000;111.6;Normal
03.01.2024 04:30:00 +01:00;1704252600;01.05.2000;118.8;Normal
03.01.2024 04:45:00 +01:00;1704253500;01.05.2000;109.8;Normal
03.01.2024 05:00:00 +01:00;1704254400;01.05.2000;106.2;Normal
03.01.2024 05:15:00 +01:00;1704255300;01.05.2000;106.8;Normal
03.01.2024 05:30:00 +01:00;1704256200;01.05.2000;108.6;Normal
03.01.2024 05:45:00 +01:00;1704257100;01.05.2000;123;Normal
03.01.2024 06:00:00 +01:00;1704258000;01.05.2000;124.2;Normal
03.01.2024 06:15:00 +01:00;1704258900;01.05.2000;130.8;Normal
03.01.2024 06:30:00 +01:00;1704259800;01.05.2000;119.4;Normal
03.01.2024 06:45:00 +01:00;1704260700;01.05.2000;113.4;Normal
03.01.2024 07:00:00 +01:00;1704261600;01.05.2000;124.8;Normal
03.01.2024 07:15:00 +01:00;1704262500;01.05.2000;128.4;Normal
03.01.2024 07:30:00 +01:00;1704263400;01.05.2000;130.8;Normal
03.01.2024 07:45:00 +01:00;1704264300;01.05.2000;123;Normal
03.01.2024 08:00:00 +01:00;1704265200;01.05.2000;124.2;Normal
03.01.2024 08:15:00 +01:00;1704266100;01.05.2000;153.6;Normal
03.01.2024 08:30:00 +01:00;1704267000;01.05.2000;148.8;Normal
03.01.2024 08:45:00 +01:00;1704267900;01.05.2000;146.4;Normal
03.01.2024 09:00:00 +01:00;1704268800;01.05.2000;146.4;Normal
03.01.2024 09:15:00 +01:00;1704269700;01.05.2000;141.6;Normal
03.01.2024 09:30:00 +01:00;1704270600;01.05.2000;125.4;Normal
03.01.2024 09:45:00 +01:00;1704271500;01.05.2000;97.8;Normal
03.01.2024 10:00:00 +01:00;1704272400;01.05.2000;102;Normal
03.01.2024 10:15:00 +01:00;1704273300;01.05.2000;91.8;Normal
03.01.2024 10:30:00 +01:00;1704274200;01.05.2000;91.2;Normal
03.01.2024 10:45:00 +01:00;1704275100;01.05.2000;100.2;Normal
03.01.2024 11:00:00 +01:00;1704276000;01.05.2000;85.8;Normal
03.01.2024 11:15:00 +01:00;1704276900;01.05.2000;77.4;Normal
03.01.2024 11:30:00 +01:00;1704277800;01.05.2000;94.2;Normal
03.01.2024 11:45:00 +01:00;1704278700;01.05.2000;82.2;Normal
03.01.2024 12:00:00 +01:00;1704279600;01.05.2000;73.8;Normal
03.01.2024 12:15:00 +01:00;1704280500;01.05.2000;79.2;Normal
03.01.2024 12:30:00 +01:00;1704281400;01.05.2000;104.4;Normal
03.01.2024 12:45:00 +01:00;1704282300;01.05.2000;83.4;Normal
03.01.2024 13:00:00 +01:00;1704283200;01.05.2000;65.4;Normal
03.01.2024 13:15:00 +01:00;1704284100;01.05.2000;74.4;Normal
03.01.2024 13:30:00 +01:00;1704285000;01.05.2000;70.2;Normal
03.01.2024 13:45:00 +01:00;1704285900;01.05.2000;61.2;Normal
03.01.2024 14:00:00 +01:00;1704286800;01.05.2000;78.6;Normal
03.01.2024 14:15:00 +01:00;1704287700;01.05.2000;102.6;Normal
03.01.2024 14:30:00 +01:00;1704288600;01.05.2000;107.4;Normal
03.01.2024 14:45:00 +01:00;1704289500;01.05.2000;124.8;Normal
03.01.2024 15:00:00 +01:00;1704290400;01.05.2000;131.4;Normal
03.01.2024 15:15:00 +01:00;1704291300;01.05.2000;132;Normal
03.01.2024 15:30:00 +01:00;1704292200;01.05.2000;142.2;Normal
